time_s,lat,lon,alt_m,vel_ms,heading,pitch,roll,yaw,lin_x,lin_y,lin_z,gyr_mag,edr,turb_cat,phase,fuel_flow_kgs,co2_gs,nox_gs,co_gs
1388.0382177299998,39.18078732,-75.25043758,8231.387999,239.0899963,222.3999939,3.728876034,-74.16011553,-116.7992765,-0.2441597581,0.04799747467,-0.0369515419,0.0031148137475765702,0.14521336521706255,1,climb,1.6806411220444288,5310.8259456603955,46.77725854934169,1.3259084908975836
1388.93821773,39.17919463,-75.25230414,8233.388929,239.5399933,222.5,3.763153501,-74.09241523,-116.800387,-0.207443893,-0.3832120895,-0.1624550819,0.010474157464498817,0.14536819283740396,1,climb,1.8186361753703852,5746.890314170418,55.93861838610952,1.4351204792271266
1389.0382177299998,39.17919463,-75.25230414,8233.388929,239.5399933,222.5,3.772294907,-74.08717135,-116.8066047,0.3492196798,0.05042743683,0.04748725891,0.0075806385726744615,0.14621017117077983,1,climb,1.7784020022852367,5619.750327221348,53.18988417822578,1.403370926160249
1389.93821773,39.17760056,-75.25417197,8236.389857,239.7999878,222.3999939,3.760146615,-74.07724035,-116.8057975,-0.3492994905,0.06207847595,0.1058416367,0.024042029711197926,0.1497090295318315,1,climb,1.7783578067582513,5619.610669356074,53.201483314183534,1.4036805485884345
1390.0382177299998,39.17760056,-75.25417197,8236.389857,239.7999878,222.3999939,3.765265729,-74.08126393,-116.7992999,0.1299541593,-0.1529655457,-0.1536478996,0.007654119485471899,0.14932326210991173,1,climb,1.6231245246781485,5129.073497982949,43.23502404279572,1.2811529347857962
1390.93821773,39.17599979,-75.25603853,8242.390791,239.3699951,222.3999939,3.757513334,-74.03852216,-116.8026868,0.05025452375,0.1357707977,0.08538007736,0.02200811083886375,0.14461930218263835,1,climb,1.6226861964113204,5127.6883806597725,43.20089378075628,1.2811017488749252
1391.0382177299998,39.17599979,-75.25603853,8242.390791,239.3699951,222.3999939,3.766954972,-74.03006273,-116.8042556,0.1377943158,0.1251907349,-0.08242082596,0.01649336195911111,0.14402434383451554,1,climb,1.636737031952742,5172.089020970664,44.06069544511508,1.292194805576263
1391.93821773,39.17441221,-75.25789806,8247.391708,239.0,222.3999939,3.79891305,-73.98661454,-116.7691224,-0.3015370369,0.06383800507,0.003512859344,0.016873597342270744,0.1421431471444338,1,climb,1.6363802384589505,5170.961553530284,44.032073198083204,1.2921570146636672
1392.0382177299998,39.17441221,-75.25789806,8247.391708,239.0,222.3999939,3.793173776,-73.98964722,-116.7756125,0.209874928,0.09277057648,0.1992268562,0.02273370893842673,0.14479593186234044,1,climb,1.7818857086602145,5630.758839366277,53.422678521294586,1.4070544630522892
1392.93821773,39.17282686,-75.25975943,8251.392619,239.2799988,222.3999939,3.735779185,-73.96916257,-116.7751637,-0.3878401518,-0.2513093948,-0.360748291,0.03190565055748203,0.1390982164119275,1,climb,1.7817985269937104,5630.483345300125,53.43357929323244,1.4074202972903762
1393.0382177299998,39.17282686,-75.25975943,8251.392619,239.2799988,222.3999939,3.743068111,-73.95794688,-116.7792406,0.1366249919,-0.05545711517,0.2052001953,0.02814624183283419,0.11234509632074714,1,climb,1.9007982546345288,6006.522484645111,59.726486348350605,1.5014166888668663
1393.93821773,39.17123371,-75.26162448,8255.393534,240.1399994,222.3999939,3.758414745,-73.8983483,-116.7875886,0.2738841772,-0.05100154877,0.238568306,0.01307308667227875,0.12300595812366956,1,climb,1.8061319753351859,5707.377042059187,55.13297202255166,1.4273094628632834
1394.0382177299998,39.17123371,-75.26162448,8255.393534,240.1399994,222.3999939,3.774818271,-73.89422999,-116.7756075,-0.06492698193,0.1435976028,0.05306577682,0.01861886765411993,0.11198692292424234,1,climb,1.6353878917818157,5167.825738030538,44.01957099243987,1.2923776585922155
1394.93821773,39.16965041,-75.26350295,8256.394424,240.2399902,222.5,3.813841541,-73.87558219,-116.7659862,-0.04727083445,-0.1100416183,-0.1399507523,0.024925997456103025,0.11396468788400946,1,climb,1.4705867473359049,4647.054121581459,34.88962000281038,1.2669805300163672
1395.0382177299998,39.16965041,-75.26350295,8256.394424,240.2399902,222.5,3.812480774,-73.8834802,-116.7712578,-0.04527443647,-0.1179447174,-0.1097283363,0.01706053757342171,0.11382560168314129,1,climb,1.5343340049137741,4848.495455527526,38.02674227688963,1.2126228849833753
1395.93821773,39.16805882,-75.26539793,8256.395311,240.5999908,222.5,3.783509979,-73.85024329,-116.7550468,-0.0384349227,0.3029251099,0.02815055847,0.01632279493797782,0.1111924855172616,1,climb,1.4500908338946248,4582.287035107014,33.981162246430124,1.2979065747256169
1396.0382177299998,39.16805882,-75.26539793,8256.395311,240.5999908,222.5,3.795999152,-73.84541207,-116.779141,0.1135968566,-0.15721035,-0.129108429,0.021284074349068698,0.11110982374909156,1,climb,1.3607836125344197,4300.076215608767,30.136679515896873,1.4198493165696573
1396.93821773,39.16645934,-75.2672795,8257.396214,240.6199951,222.5,3.727013958,-73.80539798,-116.7196835,0.3231316209,0.05969429016,-0.03147983551,0.02663400566450638,0.10724421511432973,1,climb,1.2698108522237754,4012.60229302713,26.45740912135222,1.5167658335617737
1397.0382177299998,39.16645934,-75.2672795,8257.396214,240.6199951,222.5,3.707898615,-73.80818037,-116.7239276,-0.618165195,-0.06202888489,-0.04657649994,0.023460724205552796,0.10731971276205056,1,climb,1.1549631181882776,3649.6834534749573,22.15251168046177,1.5999535466196666
1397.93821773,39.16486062,-75.26915696,8259.397115,240.2299957,222.5,3.747690212,-73.78794988,-116.7380466,-0.02310472727,0.2049608231,0.1412811279,0.021528124779063053,0.10842010455109008,1,climb,1.0566703728129414,3339.0783780888946,18.76698729581994,1.6367165635786138
1398.0382177299998,39.16486062,-75.26915696,8259.397115,240.2299957,222.5,3.751632714,-73.77664002,-116.7207973,-0.2874003649,-0.1598320007,0.03815221786,0.02057083520930352,0.10406196795867657,1,climb,1.189285203209678,3758.141242142582,23.3952031232411,1.5801521526630586
1398.93821773,39.16327581,-75.27103652,8261.397994,240.2999878,222.5,3.738234399,-73.74155432,-116.7198498,0.008674919605,0.1991758347,0.1869530678,0.0173855297085545,0.10394165095278413,1,climb,1.328629900820413,4198.470486592505,28.805986937591474,1.4575697513146637
1399.0382177299998,39.16327581,-75.27103652,8261.397994,240.2999878,222.5,3.738501831,-73.73473611,-116.7381114,-0.2406798005,0.02136325836,0.1639928818,0.006318839150255841,0.09891230774711984,1,climb,1.225392497319325,3872.2402915290672,24.74444621348654,1.5545044898311406
1399.93821773,39.1616959,-75.27291751,8260.398861,239.9899902,222.5,3.776854922,-73.70465599,-116.7384446,0.04837208986,0.2248420715,0.09126424789,0.016606099902034942,0.09175359915452569,1,climb,1.2247093231391908,3870.081461119843,24.714629708373643,1.5554626809988443
1400.0382177299998,39.1616959,-75.27291751,8260.398861,239.9899902,222.5,3.781254206,-73.70498263,-116.7446606,0.5417681932,0.5618991852,-0.03461694717,0.01861886817637257,0.09103352097572133,1,climb,1.361908952597266,4303.632290207361,30.175793348288543,1.419383734956542
1400.93821773,39.16010359,-75.27478692,8263.399749,240.1899872,222.3999939,3.779739287,-73.68539951,-116.7676998,-0.007239043713,0.07235240936,0.001250743866,0.023035370652108273,0.09523963827238256,1,climb,1.317015120969102,4161.767782262362,28.332728562434216,1.4703496803792984
1401.0382177299998,39.16010359,-75.27478692,8263.399749,240.1899872,222.3999939,3.781429863,-73.6862781,-116.7672105,-0.08667492867,-0.221329689,0.004505634308,0.015800050151430437,0.1033111737925711,1,climb,1.250815560609017,3952.5771715244937,25.715236371212782,1.534033985510945
1401.93821773,39.15850902,-75.27666556,8264.400631,240.1499939,222.5,3.804492093,-73.66947126,-116.749632,0.3610094786,0.2026700974,-0.1023373604,0.008508368194051994,0.11352909544877111,1,climb,1.1561129091419786,3653.3167928886523,22.190132180306808,1.5998619854539062
1402.0382177299998,39.15850902,-75.27666556,8264.400631,240.1499939,222.5,3.817926414,-73.66345253,-116.7533668,0.1518821716,0.1399993896,-0.02955245972,0.014635291127731712,0.11305633609912864,1,climb,1.252937189244264,3959.281518011874,25.796909795779378,1.5322539086042302
1402.93821773,39.15692015,-75.27854495,8265.401502,240.4499969,222.5,3.752465256,-73.60950104,-116.8141675,0.1005740166,0.2158155441,0.1247205734,0.01693981254268848,0.11884058887544124,1,climb,1.4339093192452221,4531.153448814902,33.26810124232374,1.321654344704421
1403.0382177299998,39.15692015,-75.27854495,8265.401502,240.4499969,222.5,3.738711884,-73.60293488,-116.8034354,0.01248830557,0.152007103,-0.2693042755,0.04304324752470559,0.11752996883723373,1,climb,1.2557631952256887,3968.211696913176,25.910288349009562,1.5293542499991064
1403.93821773,39.15533345,-75.28041973,8265.402369,240.0699921,222.6000061,3.759501215,-73.61734347,-116.7711514,-0.2826139927,-0.3727178574,-0.06557703018,0.008767565787021089,0.10437730471452823,1,climb,1.4349731409402382,4534.515125371153,33.30847774079428,1.3208875428617828
1404.0382177299998,39.15533345,-75.28041973,8265.402369,240.0699921,222.6000061,3.745504453,-73.61606891,-116.7639992,-0.1375406384,-0.02250385284,0.105984211,0.026940472359324664,0.10667039845498073,1,climb,1.635123130412263,5166.989092102752,44.012798738613576,1.2928945565365628
1404.93821773,39.15373297,-75.28229216,8268.403253,240.5,222.6000061,3.714292891,-73.57250459,-116.7451575,-0.08444148302,-0.02625083923,-0.1376080513,0.016448050487935174,0.11602715790433606,1,climb,1.7501211153228393,5530.382724420172,51.383005800542,1.3842287620621079
1405.0382177299998,39.15373297,-75.28229216,8268.403253,240.5,222.6000061,3.719598942,-73.56376218,-116.7530051,0.06122195721,0.01214981079,0.007958889008,0.006169436444704096,0.1164227302973774,1,climb,1.697366647135536,5363.6786049482935,47.94095760870355,1.3425035057053871
1405.93821773,39.15212813,-75.2841568,8275.404144,240.6799927,222.6000061,3.825165573,-73.52324646,-116.7389128,0.1654977202,0.103969574,-0.01759958267,0.007870448045827321,0.12013471735225427,1,climb,1.7595057315678717,5560.038111754475,52.02423188382192,1.3922864383304412
1406.0382177299998,39.15212813,-75.2841568,8275.404144,240.6799927,222.6000061,3.82983211,-73.51935448,-116.7535249,0.1163595915,0.01777553558,-0.02015447617,0.004962692639044291,0.12030204069482464,1,climb,1.6816372197275595,5313.973614339088,46.95271402408779,1.3306695472552228
1406.93821773,39.15052262,-75.28603024,8279.405027,240.5099945,222.5,3.713459844,-73.5038623,-116.767143,-0.2706786394,-0.7190008163,0.0506567955,0.00536032079145327,0.12864856552452547,1,climb,1.6813850041715113,5313.176613181976,46.9355292863676,1.3307167833758515
1407.0382177299998,39.15052262,-75.28603024,8279.405027,240.5099945,222.5,3.728806397,-73.50163358,-116.7871257,0.1560150385,-0.1176137924,-0.07958316803,0.004143089796428886,0.13154571946215468,1,climb,1.841645793049558,5819.600706036604,57.650363558679416,1.4575537189664325
1407.93821773,39.14890931,-75.28789387,8286.405923,241.0800018,222.3000031,3.747309639,-73.48880189,-116.8048264,0.01465809345,-0.5933961868,0.0144944191,0.025164386089912442,0.14619362494637134,1,climb,1.841562596817631,5819.337805943714,57.67948075109877,1.458310344635476
1408.0382177299998,39.14890931,-75.28789387,8286.405923,241.0800018,222.3000031,3.74028925,-73.48767132,-116.8081693,-0.09700727463,-0.322552681,0.03053474426,0.016718076923273057,0.15521932329586743,1,climb,1.7828582695229933,5633.832131692659,53.62664560089441,1.4118231234481124
1408.93821773,39.14728582,-75.28975951,8293.406828,241.3699951,222.1000061,3.776498181,-73.44849893,-116.8291539,0.2144262791,-0.02552700043,0.1208052635,0.0207424512887283,0.1613917438310251,1,climb,1.7826711085112525,5633.240702895558,53.635467067699395,1.4123626751180454
1409.0382177299998,39.14728582,-75.28975951,8293.406828,241.3699951,222.1000061,3.759812075,-73.44686261,-116.8184652,0.3232315779,0.3799858093,-0.053150177,0.01631135981317038,0.16047890154745115,1,climb,1.6856161102376943,5326.546908351114,47.25344122123864,1.3354685939043236
1409.93821773,39.14566836,-75.29162684,8298.40772,241.2200012,222.1000061,3.731576073,-73.39283332,-116.7801541,0.1108682752,-0.07401847839,-0.1144886017,0.014168913379849228,0.1605285165980824,1,climb,1.6853226362287814,5325.619530482949,47.23553183391103,1.3355687749742469
1410.0382177299998,39.14566836,-75.29162684,8298.40772,241.2200012,222.1000061,3.745617295,-73.38339515,-116.7761271,0.2453428209,0.1576795578,0.106446743,0.023886315793079805,0.16236999545591246,1,climb,1.6966323334026046,5361.35817355223,47.95855990839257,1.3445313783803061
1410.93821773,39.14405636,-75.29349918,8301.408599,241.1199951,222.1999969,3.798654384,-73.37324765,-116.7992011,-0.1749312878,0.2059078217,-0.2016010284,0.019035094470937895,0.15894112809764685,1,climb,1.696450497402079,5360.78357179057,47.94699335353022,1.344584590859182
1411.0382177299998,39.14405636,-75.29349918,8301.408599,241.1199951,222.1999969,3.790210069,-73.37575636,-116.8039883,0.07427084446,-0.0512342453,0.1905264854,0.011113718782624918,0.15588736090405264,1,climb,1.7099331799830044,5403.388848746294,48.81590423815535,1.3552707896427714
1411.93821773,39.14244167,-75.29536986,8306.409479,241.0800018,222.1999969,3.71032275,-73.33739429,-116.8519429,0.04746490717,-0.06634426117,-0.08876943588,0.03099200616348258,0.14871688835059624,1,climb,1.7096906043415938,5402.622309719436,48.805128086433896,1.3554575285382886
1412.0382177299998,39.14244167,-75.29536986,8306.409479,241.0800018,222.1999969,3.720942558,-73.33273631,-116.8602921,-0.145680964,-0.3467006683,-0.1841893196,0.013341498397253676,0.15149204250226134,1,climb,1.7926098529378571,5664.647135283629,54.31767679123438,1.4211966274636325
1412.93821773,39.14083397,-75.29724204,8310.410346,241.4199982,222.1000061,3.741305941,-73.27318181,-116.801729,0.1540285349,0.3694391251,0.1022810936,0.028423291589521973,0.16293339445460922,1,climb,1.7925644277077073,5664.503591556355,54.33420069514118,1.4216250671565478
1413.0382177299998,39.14083397,-75.29724204,8310.410346,241.4199982,222.1000061,3.742325166,-73.27612495,-116.7996772,0.2209156752,-0.1663160324,0.05573177338,0.012140706125908791,0.16011695988552863,1,climb,1.7073800876587795,5395.321077001743,48.673591148969166,1.3540681128452299
1413.93821773,39.13922461,-75.29911347,8315.411212,241.3699951,222.1999969,3.729620659,-73.25710632,-116.7779739,-0.3037923574,0.2106380463,-0.1231498718,0.01022173078284587,0.1605285581480887,1,climb,1.7071320443264888,5394.537260071705,48.66209389130869,1.3542463971540748
1414.0382177299998,39.13922461,-75.29911347,8315.411212,241.3699951,222.1999969,3.720858011,-73.24821325,-116.7778888,0.01550239325,-0.1788311005,-0.2613019943,0.024925996810339517,0.1592910390155225,1,climb,1.7249702465114114,5450.90597897606,49.821926378631595,1.3683972187738331
1414.93821773,39.13761784,-75.3009859,8319.41207,241.3999939,222.1999969,3.733016551,-73.19455928,-116.772759,0.04591566324,-0.1550979614,-0.145860672,0.008057865714176965,0.1672279204472975,1,climb,1.6972946702824168,5363.451158092437,48.034432242973686,1.3467670533353597
1415.0382177299998,39.13761784,-75.3009859,8319.41207,241.3999939,222.1999969,3.731214408,-73.18795562,-116.76832,-0.2589706779,-0.2947816849,0.1093235016,0.023650821820062576,0.16612482070994708,1,climb,1.7382385067098103,5492.833681203,50.69982252600895,1.3792551126588422
1415.93821773,39.13601748,-75.30286613,8320.412912,241.6199951,222.1999969,3.807989187,-73.16938167,-116.7900824,-0.02459782362,-0.1181735992,-0.05611944199,0.028304887127361508,0.17021682110312406,1,climb,1.6235010927220723,5130.2634530017485,43.418488386375465,1.2883670077910423
1416.0382177299998,39.13601748,-75.30286613,8320.412912,241.6199951,222.1999969,3.78618746,-73.16313497,-116.7795035,0.2425105274,-0.3480815887,0.1815319061,0.020706439616080933,0.17081383336092695,1,climb,1.4191558333630174,4484.532433427135,32.66138586050848,1.3368530496099273
1416.93821773,39.13440933,-75.30473957,8322.413765,241.019989,222.1999969,3.745855774,-73.13845423,-116.7702786,-0.07506608963,-0.3896217346,-0.1657361984,0.01884793979380321,0.16595559061483134,1,climb,1.238117428892122,3912.4510752991055,25.252103893383367,1.5422596307054037
1417.0382177299998,39.13440933,-75.30473957,8322.413765,241.019989,222.1999969,3.745286193,-73.12938253,-116.7670517,0.03322392702,-0.1740942001,0.2722253799,0.008660509677597033,0.16624771965663485,1,climb,1.61089225303731,5090.419519597899,42.633422171951224,1.2782972202537624
1417.93821773,39.13280239,-75.30662776,8323.414604,241.8799896,222.3000031,3.78458361,-73.08128064,-116.7656846,-0.3013488054,-0.2416372299,-0.2526021004,0.00518336348651099,0.1614244333093824,1,climb,1.4890801970931982,4705.493422814507,35.779609870334404,1.2275907898329312
1418.0382177299998,39.13280239,-75.30662776,8323.414604,241.8799896,222.3000031,3.820265598,-73.07269761,-116.7648564,-0.1984729767,0.3414869308,-0.2375092506,0.026110470278166716,0.1656904493830379,1,climb,1.2231853243350548,3865.2656248987732,24.69461114354854,1.5530211754175522
1418.93821773,39.13119847,-75.30851914,8324.415433,241.7299957,222.3000031,3.775294797,-73.01595219,-116.7572823,-0.1611281037,-0.5513401031,-0.1922473907,0.024235266002325968,0.15925538568607575,1,climb,1.2690566265786034,4010.218939988387,26.45952772874759,1.5139805975870597
1419.0382177299998,39.13119847,-75.30851914,8324.415433,241.7299957,222.3000031,3.770791548,-73.01901189,-116.7826922,-0.07778352499,-0.03550720215,-0.03460884094,0.022109609410632475,0.1582105695208117,1,climb,1.2853475144293036,4061.6981455965993,27.10150897459813,1.498352833551997
1419.93821773,39.12959175,-75.31040448,8325.416266,241.6399994,222.3999939,3.768418054,-73.02195259,-116.7650117,-0.1086526513,0.4839878082,0.08106708527,0.027577030675042438,0.1583477397164099,1,climb,1.2850774391363788,4060.844707670957,27.08986273702398,1.4987294524684762
1420.0382177299998,39.12959175,-75.31040448,8325.416266,241.6399994,222.3999939,3.75403087,-73.02737888,-116.7589622,-0.582344532,0.1331720352,-0.08607816696,0.008530268624840248,0.15870378987228692,1,climb,1.3110327477471126,4142.863482880876,28.128285002667695,1.4720196232867573
1420.93821773,39.1279851,-75.31228982,8327.417096,241.6399994,222.3999939,3.73698404,-72.99520641,-116.763571,0.3039759099,0.1236391068,0.02389717102,0.003289609965423949,0.15840639605863485,1,climb,1.4435926299273232,4561.752710570341,33.73581252334929,1.3002724814320428
